Date,Country,Confirmed,Deaths,Recovered,Active,Tests,Vaccination Rate (%),Hospitalized,ICU,New Cases,New Deaths,Stringency Index,Population,Positivity Rate (%),Reproduction Rate (R),Healthcare Pressure Index,Mobility Index,Stringent Lockdown,Mask Mandate,School Closures,International Travel,People Vaccinated,People Fully Vaccinated,Booster Doses Given,Vaccine Type,Hospital Beds per 1000,ICU Beds per 1000,Doctors per 1000,GDP Impact (%),Unemployment Rate (%),Stimulus Package Amount (Billion USD),Lockdown Level,Vaccination Mandate,Testing Mandate,Dominant Variant,Wave Number,Cases Age 0-17,Cases Age 18-44,Cases Age 45-60,Cases Age 60+,New Recoveries,Tests Per Million,Deaths Per Million
2021-10-21,Russia,319572,3148,287316,29108,562314,59.4,683,59,475,11,59.46,85881117,0.08,0.95,63.43,49.18,No,No,Open,Restricted,2418581,1476598,480199,Covishield,3.76,1.25,1.8,-2.48,17.49,407.79,High,Yes,Yes,Alpha,4,93309,220230,130321,38872,6018,9772,7.73
2021-10-22,Russia,320086,3155,287745,29186,563219,59.5,913,40,142,20,71.08,95235703,0.03,1.6,27.73,-34.62,Yes,Yes,Open,Allowed,2211806,2067528,314603,Moderna,2.26,1.38,2.83,-9.6,11.62,59.03,Low,Yes,No,Beta,4,26630,36253,166733,79471,48621,15794,2.2
2021-10-23,Russia,320604,3160,288172,29272,564130,59.59,259,41,981,21,59.42,284298336,0.17,1.87,21.26,-24.58,Yes,Yes,Closed,Restricted,2428805,1818382,390549,Moderna,5.51,1.45,3.22,-8.45,9.3,443.55,Full,Yes,No,None,4,18067,102673,132978,140390,31045,11405,1.1
2021-10-24,Russia,321083,3162,288609,29312,564973,59.68,569,20,973,36,95.92,153659776,0.17,1.74,10.67,4.76,No,Yes,Closed,Allowed,3668870,3114798,12789,Pfizer,5.54,2.51,2.89,-9.64,4.79,423.8,Full,Yes,Yes,Delta,3,89890,173688,199592,62116,34254,6782,0.55
2021-10-25,Russia,321582,3167,289041,29374,565851,59.78,219,59,496,16,30.61,24722747,0.09,1.36,27.97,15.37,No,No,Partial,Restricted,1063935,751758,386847,Covishield,3.38,2.66,3.06,-2.34,8.37,119.47,High,No,No,Beta,3,51355,234183,65342,126410,36458,12140,4.9
2021-10-26,Russia,322042,3176,289480,29386,566660,59.87,700,40,659,28,68.63,154503170,0.12,1.75,67.88,-27.4,Yes,No,Closed,Allowed,99956,-478396,29712,Covishield,3.98,3.0,3.6,-10.42,17.5,465.62,Low,Yes,Yes,None,3,89378,263003,969,149808,36656,16302,9.09
2021-10-27,Russia,322536,3185,289908,29443,567530,59.96,389,48,690,1,64.95,326512433,0.12,1.04,53.48,-46.43,Yes,Yes,Partial,Banned,4822612,4396644,534398,Covishield,5.23,2.1,2.66,-7.72,14.19,107.39,High,No,Yes,Beta,3,24051,82311,167390,15947,47448,7513,9.14
2021-10-28,Russia,323007,3190,290364,29453,568358,60.06,411,44,6,7,90.67,261024851,0.0,1.83,52.98,-7.88,No,Yes,Open,Allowed,1941924,1719258,255978,Pfizer,2.65,1.91,2.84,-4.06,12.93,437.23,Medium,Yes,No,Alpha,1,26029,222158,6541,83797,14218,15965,3.1
2021-10-29,Russia,323484,3195,290812,29477,569198,60.15,414,92,565,42,32.76,337892311,0.1,1.15,92.56,-35.76,Yes,Yes,Closed,Allowed,1682952,844679,337697,Sputnik,5.95,2.68,2.23,-10.06,4.37,27.18,Medium,Yes,No,None,1,69156,253566,163123,77427,42528,10011,0.88
2021-10-30,Russia,323962,3198,291253,29511,570039,60.24,793,21,371,41,53.52,186070127,0.07,1.71,66.84,-44.85,Yes,Yes,Closed,Allowed,2486744,1916550,482794,Sputnik,5.92,0.74,2.54,-11.58,7.43,325.99,Full,No,Yes,Beta,1,4448,221952,126712,21972,17063,5322,7.94
2021-10-31,Russia,324440,3202,291741,29497,570880,60.34,687,65,271,15,50.12,129047737,0.05,0.96,84.72,13.99,No,No,Partial,Restricted,1302272,695412,356388,Moderna,5.97,2.19,1.16,0.66,19.97,383.03,Medium,Yes,No,Omicron,4,63280,271533,122261,100453,13355,6599,6.45
2021-11-01,Russia,324990,3204,292209,29577,571848,60.43,875,57,190,30,85.24,114118788,0.03,1.5,82.12,-38.21,Yes,Yes,Closed,Allowed,1214034,1200300,67113,Covishield,3.35,2.41,2.06,-6.66,12.07,331.52,Medium,No,Yes,Alpha,3,8374,147055,163624,133071,27232,12425,3.47
2021-11-02,Russia,325462,3210,292664,29588,572678,60.52,767,97,874,47,90.91,329973771,0.15,0.92,91.87,25.71,No,Yes,Closed,Banned,4979237,4500568,473309,Covishield,5.65,2.65,2.99,-1.42,10.19,43.52,Medium,Yes,No,Beta,4,22540,208469,49245,131913,26954,895,1.63
2021-11-03,Russia,325982,3213,293122,29647,573593,60.61,812,61,963,8,45.85,127922215,0.17,1.51,57.19,-21.69,No,Yes,Open,Allowed,2596285,1695401,240071,Pfizer,2.09,0.52,1.78,-8.54,19.41,429.61,Full,Yes,Yes,Alpha,2,17129,140767,148974,107270,4075,7251,6.08
2021-11-04,Russia,326475,3215,293558,29702,574461,60.71,277,89,678,33,36.35,106608739,0.12,1.8,29.08,-20.59,Yes,Yes,Partial,Allowed,2231192,1434288,920671,Pfizer,5.34,2.18,3.49,-0.68,12.61,160.94,High,No,Yes,None,1,2862,166232,62928,64270,41764,4248,4.51
2021-11-05,Russia,326947,3221,294017,29709,575291,60.8,253,37,324,4,59.75,264245763,0.06,1.46,37.83,-34.0,Yes,No,Closed,Restricted,3618646,3606181,429392,Sputnik,2.02,1.57,1.64,0.84,19.22,140.97,Full,Yes,No,Delta,4,54748,128661,118798,81358,43078,12104,2.56
2021-11-06,Russia,327409,3226,294502,29681,576104,60.89,671,79,159,35,49.03,11097144,0.03,1.09,40.14,-9.67,No,No,Open,Banned,1612180,1561986,127862,Sinovac,5.8,1.43,3.08,-10.5,16.48,428.43,Low,Yes,Yes,Omicron,3,28473,242759,73874,106648,18479,19729,1.35
2021-11-07,Russia,327894,3232,294956,29706,576958,60.99,564,23,903,11,70.2,101406042,0.16,1.05,82.8,-4.0,Yes,No,Closed,Allowed,4102887,3119871,295305,Moderna,2.63,2.6,1.5,-3.27,9.9,445.63,Full,Yes,No,Delta,1,7453,224649,66030,60209,8728,9307,1.6
2021-11-08,Russia,328428,3237,295396,29795,577897,61.08,739,37,382,11,82.94,323018414,0.07,1.14,13.97,-12.28,Yes,Yes,Open,Restricted,3847013,3227586,161237,Covishield,5.52,2.61,3.36,-11.25,19.1,90.14,Medium,No,No,Beta,1,362,114784,17513,73951,11457,4313,6.46
2021-11-09,Russia,328926,3247,295869,29810,578773,61.17,255,12,158,40,83.75,99317621,0.03,1.78,32.89,0.59,Yes,Yes,Closed,Banned,439228,-530824,757039,Sputnik,1.86,1.87,3.42,1.35,5.5,401.53,Low,Yes,Yes,Omicron,3,79744,2681,187936,12524,27554,2486,4.46
2021-11-10,Russia,329417,3250,296324,29843,579637,61.27,375,30,920,16,54.82,100006651,0.16,1.84,50.08,33.22,Yes,Yes,Partial,Banned,3737619,3144009,512398,Covishield,1.91,1.25,1.78,-4.11,6.58,443.98,High,No,Yes,Delta,3,93254,296854,52198,77015,22790,4730,7.21
2021-11-11,Russia,329894,3257,296762,29875,580477,61.36,610,82,540,16,50.98,223255626,0.09,1.37,57.06,-13.54,Yes,Yes,Closed,Allowed,1569667,678609,799670,Sinovac,5.98,0.73,2.41,-7.24,19.45,287.91,Low,No,No,Omicron,4,82795,178718,118148,48601,8566,7554,9.15
2021-11-12,Russia,330432,3265,297244,29923,581423,61.45,347,13,753,21,44.08,101918299,0.13,0.78,42.87,-37.59,Yes,No,Partial,Allowed,953813,270570,799366,Covishield,2.76,1.72,2.77,-5.69,5.18,462.58,High,Yes,No,Delta,4,46358,118620,195455,11536,30023,4009,5.15
2021-11-13,Russia,330934,3271,297741,29922,582307,61.55,774,92,405,19,46.03,220884646,0.07,1.84,17.68,-26.45,Yes,No,Closed,Allowed,2536306,2446028,110758,Moderna,2.32,1.1,3.14,-9.24,4.44,396.92,High,Yes,Yes,Omicron,2,17389,131180,56784,71143,38436,17135,5.92
2021-11-14,Russia,331417,3280,298222,29915,583157,61.64,719,31,887,23,43.62,106627560,0.15,0.99,14.09,4.62,No,No,Open,Banned,1218406,1082435,645476,Pfizer,2.64,2.16,1.81,-10.93,8.64,222.57,Medium,No,No,Alpha,1,9077,224751,191100,13406,4232,10771,8.94
2021-11-15,Russia,331890,3283,298697,29910,583989,61.73,335,74,716,40,76.91,321893087,0.12,0.87,61.85,-22.74,Yes,Yes,Open,Restricted,3942734,3922563,25666,Pfizer,3.07,2.54,1.81,-7.6,15.53,476.09,Full,No,No,Delta,4,44664,119847,165383,49162,3695,8977,2.45
2021-11-16,Russia,332438,3290,299150,29998,584953,61.82,448,35,347,17,77.57,81775647,0.06,1.62,36.34,-24.59,No,No,Open,Banned,3843006,2985424,951690,Covishield,5.29,2.67,1.17,-1.81,18.04,350.31,High,Yes,No,Delta,1,3318,27801,11658,46528,33558,3503,5.6
2021-11-17,Russia,332927,3296,299589,30042,585814,61.92,470,69,140,32,50.85,125583020,0.02,1.1,86.71,-25.68,Yes,No,Closed,Banned,2449701,1565057,532824,Moderna,3.73,1.81,3.18,1.05,9.15,51.5,Low,Yes,Yes,Omicron,4,64350,35774,157120,131509,13349,16057,0.53
2021-11-18,Russia,333402,3305,300046,30051,586649,62.01,765,95,669,26,65.27,298417176,0.11,1.29,66.14,16.03,Yes,No,Partial,Banned,3096364,2315942,556831,Moderna,1.69,2.09,3.62,-7.62,12.59,136.57,High,No,Yes,None,2,18211,189099,173594,58289,12950,5221,8.49
2021-11-19,Russia,333862,3310,300497,30055,587459,62.1,705,59,213,31,89.14,60835544,0.04,1.81,46.71,14.8,No,No,Partial,Allowed,3777352,3177570,41091,Pfizer,2.1,2.7,2.15,-7.94,4.84,340.12,Medium,Yes,No,Beta,2,28005,172699,48452,78383,10528,10352,3.73
2021-11-20,Russia,334330,3315,300913,30102,588282,62.2,539,60,55,47,32.37,277749136,0.01,0.76,19.56,44.89,No,Yes,Open,Allowed,2837865,2463013,70903,Pfizer,4.46,1.5,1.74,-1.42,5.88,52.11,Full,No,Yes,Alpha,4,1964,102898,161552,138235,44446,18256,6.45
2021-11-21,Russia,334861,3322,301395,30144,589217,62.29,822,95,473,43,31.61,100055374,0.08,0.77,60.16,39.14,Yes,Yes,Closed,Allowed,588146,-13443,695553,Pfizer,5.76,0.87,1.45,1.93,15.52,395.85,Medium,Yes,Yes,Delta,2,27984,48333,69425,102924,6043,11259,6.38
2021-11-22,Russia,335326,3326,301879,30121,590035,62.38,116,77,482,35,74.68,28490278,0.08,0.7,39.4,9.07,Yes,No,Closed,Banned,2904706,1915062,914021,Sputnik,2.09,2.28,3.4,-10.24,14.07,91.11,High,No,Yes,Alpha,4,48530,93905,76728,120972,36548,16568,9.13
2021-11-23,Russia,335815,3328,302331,30156,590895,62.48,263,98,617,14,74.08,322377398,0.1,1.42,89.6,32.6,No,No,Closed,Allowed,3649663,2749087,87099,Sinovac,5.63,2.43,1.38,-8.08,7.98,423.28,High,No,Yes,Delta,4,93335,178716,68737,93052,25257,18093,5.69
2021-11-24,Russia,336319,3329,302763,30227,591782,62.57,983,56,566,29,99.12,223345215,0.1,1.39,12.33,-22.9,Yes,Yes,Partial,Banned,1071337,310322,441916,Sinovac,5.14,2.66,3.64,-4.44,17.52,240.71,Medium,Yes,Yes,Alpha,1,73635,90693,126591,129226,6531,11356,5.81
2021-11-25,Russia,336814,3336,303240,30238,592653,62.66,709,29,282,37,51.59,130621371,0.05,1.2,33.08,33.68,Yes,Yes,Closed,Allowed,4830763,4339536,880739,Covishield,2.87,1.42,3.13,-6.03,9.51,450.9,Medium,Yes,No,None,4,37485,90129,70783,129238,28102,6393,3.51
2021-11-26,Russia,337298,3341,303725,30232,593505,62.76,863,19,556,5,65.62,155060946,0.09,1.82,11.09,24.04,No,No,Closed,Allowed,2248552,2046223,639189,Sputnik,4.31,1.66,2.28,-4.09,15.12,406.77,Medium,No,No,Delta,3,76297,252206,42710,110743,28955,9984,0.83
2021-11-27,Russia,337840,3344,304194,30302,594458,62.85,964,34,273,17,81.04,177332329,0.05,1.98,72.42,-9.86,No,Yes,Open,Restricted,2186375,1988744,945976,Sinovac,2.36,2.84,2.89,-10.7,7.16,261.77,Medium,No,No,Delta,2,1065,26409,197316,121742,22002,2608,1.31
2021-11-28,Russia,338309,3346,304620,30343,595284,62.94,201,20,976,28,78.61,344832866,0.16,1.58,64.52,1.21,No,No,Open,Restricted,478588,-159660,108574,Sputnik,3.0,1.41,2.14,-7.51,15.42,142.45,High,Yes,No,Delta,3,12002,23539,189909,7928,17994,11901,2.58
2021-11-29,Russia,338820,3352,305077,30391,596183,63.04,282,15,499,18,68.54,196515232,0.08,1.43,55.27,28.2,No,Yes,Open,Banned,4303287,3980816,550268,Pfizer,3.39,1.26,1.02,-2.89,19.03,380.72,Medium,Yes,Yes,Alpha,4,77371,252850,105677,146407,29049,4804,9.58
2021-11-30,Russia,339333,3358,305533,30442,597086,63.13,851,80,981,38,82.6,321019896,0.16,1.52,12.46,25.77,No,Yes,Closed,Allowed,2004165,1532082,919632,Covishield,5.31,0.82,2.98,-3.22,16.85,259.68,Full,Yes,No,Delta,1,39180,138099,199423,140293,28690,2361,8.93
2021-12-01,Russia,339832,3361,305965,30506,597964,63.22,680,67,889,41,92.38,223818225,0.15,1.82,32.34,16.81,No,Yes,Partial,Banned,4474257,4275473,313673,Sinovac,5.65,1.32,2.07,-4.7,14.88,468.93,Full,No,No,Omicron,1,96217,6167,158372,18184,35856,4641,5.81
2021-12-02,Russia,340328,3367,306413,30548,598836,63.31,108,94,854,19,63.14,220851544,0.14,1.69,67.46,33.95,No,No,Open,Allowed,2735959,2156914,568016,Sinovac,2.25,0.62,2.04,-10.12,19.81,373.53,High,No,Yes,Alpha,4,46353,95678,1785,146848,7373,11217,8.42
2021-12-03,Russia,340797,3370,306876,30551,599662,63.41,704,48,548,27,40.28,297139053,0.09,0.75,12.51,-33.88,No,Yes,Closed,Allowed,2864572,2123622,178521,Sinovac,2.85,0.75,3.03,-1.87,14.72,212.51,Medium,Yes,No,Beta,4,39149,274221,71402,45103,14933,12553,6.67
2021-12-04,Russia,341314,3376,307321,30617,600571,63.5,522,67,220,41,87.14,21499489,0.04,1.73,43.25,-3.26,Yes,No,Open,Banned,1671999,1492698,796347,Sinovac,3.54,2.96,1.14,-9.26,5.12,95.03,Full,No,Yes,Omicron,2,28208,46602,118333,19115,21485,14778,5.09
2021-12-05,Russia,341819,3380,307759,30680,601460,63.59,290,23,469,3,84.63,268332081,0.08,1.76,84.24,-47.25,Yes,Yes,Open,Restricted,1098928,522382,122571,Moderna,2.43,1.42,1.75,-9.75,9.47,268.22,Low,No,Yes,None,3,78964,274984,36348,149719,28955,14935,2.79
2021-12-06,Russia,342327,3382,308226,30719,602354,63.69,468,90,198,40,30.11,13592504,0.03,0.78,79.01,-18.48,No,No,Closed,Banned,284117,122712,954057,Moderna,4.63,1.69,1.71,0.87,11.18,114.26,Medium,Yes,Yes,Omicron,3,74671,192234,159791,36914,5728,16973,8.16
2021-12-07,Russia,342775,3387,308697,30691,603142,63.78,916,61,805,42,43.26,25897783,0.13,0.95,55.7,30.24,Yes,No,Open,Allowed,701135,429735,23035,Pfizer,3.07,1.19,2.97,-4.03,4.2,13.21,Full,No,No,Omicron,3,38350,108015,49791,142610,45830,16498,4.7
2021-12-08,Russia,343273,3390,309133,30750,604018,63.87,483,99,239,1,82.48,299822735,0.04,1.96,24.59,8.14,No,No,Open,Allowed,1676622,906959,669744,Sputnik,4.94,1.62,2.94,-4.36,7.85,98.73,Medium,No,Yes,Omicron,1,10841,10759,154664,128061,44726,10801,3.96
2021-12-09,Russia,343773,3394,309570,30809,604898,63.97,310,57,292,18,36.02,130079109,0.05,0.77,31.09,-32.35,No,Yes,Partial,Restricted,1604867,623251,849608,Covishield,2.18,2.26,2.24,-4.97,10.37,133.9,Full,Yes,No,Omicron,2,37995,274684,170481,125972,9013,1108,6.66
2021-12-10,Russia,344288,3401,310026,30861,605804,64.06,112,99,706,8,41.23,148974039,0.12,1.45,75.34,14.51,Yes,Yes,Open,Allowed,543073,358483,137228,Pfizer,4.3,2.26,3.65,-1.74,13.17,172.18,High,Yes,No,Beta,3,87985,80948,101742,37093,45472,7594,9.34
2021-12-11,Russia,344764,3404,310501,30859,606642,64.15,493,48,845,38,84.21,163239395,0.14,0.96,11.43,4.42,No,Yes,Closed,Banned,445578,129997,842090,Pfizer,2.35,1.18,1.99,-6.46,7.92,476.53,Full,Yes,No,Delta,3,62064,5724,18387,40237,27540,18736,6.06
2021-12-12,Russia,345293,3415,310928,30950,607573,64.25,156,85,821,25,40.21,211304916,0.14,1.88,13.85,36.86,Yes,Yes,Closed,Allowed,3730496,3321230,105542,Sinovac,1.76,2.87,1.34,-4.91,18.09,270.66,Medium,Yes,Yes,None,1,70187,195567,59578,30302,38749,4905,5.49
2021-12-13,Russia,345798,3416,311364,31018,608461,64.34,656,93,889,6,90.15,291265922,0.15,0.77,51.58,-40.04,Yes,No,Open,Banned,1593118,1145962,478308,Moderna,1.99,2.49,1.78,0.82,17.4,22.75,Low,Yes,No,None,4,73653,178849,80936,149525,1302,13915,4.1
2021-12-14,Russia,346325,3421,311812,31092,609389,64.43,211,29,377,5,93.32,23830293,0.06,0.74,94.18,4.81,Yes,No,Partial,Restricted,3098078,2868005,280914,Pfizer,4.87,1.54,1.48,-7.44,18.81,154.63,Full,Yes,Yes,Omicron,2,24979,60641,78792,75895,11231,15869,5.8
2021-12-15,Russia,346819,3428,312224,31167,610258,64.53,716,13,94,21,78.61,158624799,0.02,0.9,78.03,22.01,No,Yes,Partial,Allowed,30466,-896496,660513,Covishield,2.33,2.52,2.1,-11.42,15.97,71.84,Full,Yes,No,Omicron,4,62873,255661,80181,88093,2389,1081,4.07
2021-12-16,Russia,347324,3433,312656,31235,611146,64.62,492,81,518,39,82.81,268132897,0.08,1.99,93.64,-23.33,No,Yes,Open,Restricted,272516,-93229,958212,Sputnik,2.9,1.76,2.28,-10.44,10.29,216.94,High,No,No,Omicron,3,67597,62160,77002,123044,20709,12122,8.25
2021-12-17,Russia,347800,3438,313080,31282,611984,64.71,918,29,367,49,34.87,55856971,0.06,1.07,12.34,-31.7,Yes,No,Open,Restricted,4471591,3910725,968101,Pfizer,5.81,1.25,1.54,-10.26,17.42,327.87,Full,Yes,Yes,Beta,2,65765,187835,56012,78163,42726,4504,4.0
2021-12-18,Russia,348329,3442,313555,31332,612915,64.8,612,75,779,7,92.13,258661967,0.13,1.3,39.75,31.1,Yes,No,Closed,Banned,2194785,1810117,897416,Pfizer,4.69,1.26,2.18,-2.18,13.77,274.42,Low,No,No,Alpha,3,66754,74219,171186,41352,36497,19030,6.1
2021-12-19,Russia,348804,3446,313947,31411,613751,64.9,869,54,602,8,50.04,327575459,0.1,1.06,75.29,-33.56,No,No,Open,Banned,2105722,1766665,601383,Pfizer,3.2,2.09,2.92,0.87,15.48,214.88,Full,Yes,No,Omicron,3,13477,10113,36106,70137,24122,1816,6.96
2021-12-20,Russia,349289,3455,314429,31405,614604,64.99,598,14,648,35,67.63,267355098,0.11,0.66,22.43,-34.48,Yes,No,Open,Allowed,3062858,2515232,11890,Pfizer,4.53,1.3,1.94,-6.57,6.6,332.62,High,No,No,Alpha,1,21191,86798,113172,53693,49198,1285,5.87
2021-12-21,Russia,349843,3459,314885,31499,615579,65.08,587,28,362,25,33.18,253939830,0.06,0.82,12.38,15.25,No,Yes,Open,Restricted,1081825,671611,675293,Covishield,2.57,1.96,1.61,0.63,5.2,64.13,High,Yes,No,Delta,2,70292,70196,179413,135420,20257,17653,4.95
2021-12-22,Russia,350321,3463,315290,31568,616420,65.18,826,10,787,5,73.29,121746405,0.13,1.22,98.03,15.13,No,No,Partial,Banned,4220320,3961116,116328,Sputnik,4.76,1.6,3.71,-2.21,12.25,213.4,Low,No,No,Beta,2,34445,231542,160349,5305,9644,16863,6.82
2021-12-23,Russia,350804,3468,315750,31586,617270,65.27,466,67,44,21,77.39,56763401,0.01,1.94,16.28,20.45,No,Yes,Open,Allowed,1216684,1189507,772822,Sputnik,4.63,2.6,3.21,-6.46,5.81,245.93,Full,Yes,Yes,Delta,2,48125,277055,129074,131701,6451,6555,7.67
2021-12-24,Russia,351342,3472,316203,31667,618216,65.36,537,48,836,6,89.07,16767333,0.14,0.68,73.44,39.43,Yes,Yes,Partial,Banned,2711693,2252224,264620,Moderna,1.99,2.83,2.05,-9.18,8.98,242.12,Low,No,No,Alpha,1,56287,299604,72977,81559,48362,2121,2.59
2021-12-25,Russia,351832,3478,316615,31739,619079,65.46,230,66,49,6,42.12,292113581,0.01,1.13,18.46,-37.01,No,No,Open,Restricted,4728441,4551008,310080,Sputnik,3.38,2.34,3.79,-2.25,17.44,323.69,High,Yes,Yes,Delta,4,41148,77211,136829,145717,26756,615,8.99
2021-12-26,Russia,352355,3482,317109,31764,619999,65.55,377,47,834,13,66.14,153094455,0.13,1.51,42.96,-43.31,Yes,No,Open,Allowed,3550405,3043246,53444,Sinovac,5.76,2.2,3.27,-5.14,13.99,497.21,Medium,Yes,Yes,Delta,4,81870,43325,131954,143763,8685,6782,7.94
2021-12-27,Russia,352879,3486,317542,31851,620921,65.64,552,28,467,9,90.71,121007490,0.08,0.82,38.02,30.48,No,Yes,Open,Allowed,274297,-451408,606838,Sinovac,1.95,2.95,3.12,-1.0,5.32,341.23,High,Yes,Yes,Omicron,3,73265,229860,29429,141603,9788,993,3.9
2021-12-28,Russia,353360,3489,317979,31892,621767,65.74,896,85,598,30,60.29,228242382,0.1,1.7,42.59,0.79,Yes,No,Partial,Banned,1335368,1325469,793673,Covishield,1.73,1.42,1.9,-2.0,11.62,169.52,High,Yes,No,Beta,1,74486,107372,136708,27878,42412,672,6.42
2021-12-29,Russia,353889,3493,318425,31971,622698,65.83,457,95,824,19,37.66,203707789,0.13,1.98,39.77,-38.51,No,No,Open,Restricted,775424,614988,526834,Sinovac,3.3,1.11,2.01,-8.32,4.23,417.56,Full,No,Yes,Delta,2,59570,142561,54478,92992,18300,9136,6.38
2021-12-30,Russia,354409,3500,318898,32011,623613,65.92,357,37,634,12,82.08,24406849,0.1,1.68,68.6,41.05,No,No,Partial,Restricted,4940700,4418563,344397,Sinovac,4.77,2.27,3.43,-9.76,17.3,51.69,High,No,No,Delta,4,8567,120266,169853,147979,40535,6174,6.61
2021-12-31,Russia,354897,3502,319379,32016,624472,66.01,349,12,893,5,95.56,187593545,0.14,1.59,62.11,28.49,No,Yes,Closed,Allowed,512587,-252157,742655,Sinovac,4.33,1.45,1.11,-11.29,15.44,320.42,Low,Yes,No,Alpha,3,63568,134194,79451,38021,23984,2446,0.84
2022-01-01,Russia,355353,3503,319801,32049,625274,66.11,905,87,881,36,54.21,265719330,0.14,1.92,29.58,35.35,No,Yes,Closed,Banned,453990,236280,232337,Pfizer,4.11,0.97,1.98,-10.52,14.2,119.48,High,No,Yes,Alpha,1,3967,147646,20176,60884,27616,7683,5.58
2022-01-02,Russia,355806,3505,320246,32055,626071,66.2,597,18,965,46,65.11,81728058,0.15,1.07,80.26,44.84,No,No,Open,Banned,4243198,3557734,697650,Moderna,5.36,1.2,1.68,-0.3,5.52,438.14,High,Yes,No,Omicron,4,76689,230640,193932,4781,16188,10121,7.69
2022-01-03,Russia,356303,3512,320741,32050,626946,66.29,580,39,591,5,47.7,162356895,0.09,0.88,45.32,-43.98,No,Yes,Closed,Banned,3533300,3108059,310795,Moderna,4.63,2.83,3.71,-5.44,17.05,153.28,Low,No,Yes,Beta,2,60000,64056,152003,60598,33805,18522,2.55
2022-01-04,Russia,356834,3517,321190,32127,627880,66.39,331,16,313,13,90.59,238626254,0.05,1.99,10.73,34.22,Yes,Yes,Closed,Banned,3640633,3101403,10403,Sputnik,4.84,2.38,2.06,-7.33,5.27,121.21,Full,Yes,No,Beta,2,38567,231323,174889,47227,2815,15892,8.64
2022-01-05,Russia,357341,3523,321658,32160,628772,66.48,171,33,897,28,35.74,76176033,0.14,1.87,34.56,0.64,No,Yes,Partial,Banned,2119580,1798258,158298,Sputnik,5.49,2.27,3.11,-5.03,12.56,207.22,Full,Yes,No,Alpha,3,2363,223545,10657,146185,31216,19441,4.4
2022-01-06,Russia,357872,3530,322100,32242,629707,66.57,685,89,54,8,47.85,214332882,0.01,1.5,39.28,14.98,Yes,Yes,Partial,Restricted,633850,611488,219865,Sputnik,3.13,1.03,1.19,-10.29,14.74,98.41,High,Yes,No,None,4,41019,48780,41453,87924,48465,15364,0.34
2022-01-07,Russia,358389,3537,322555,32297,630616,66.67,435,29,445,20,38.66,124462268,0.07,1.58,54.98,11.04,Yes,No,Partial,Restricted,2674819,2107683,716313,Moderna,5.58,0.57,3.56,-11.74,12.66,189.22,High,Yes,No,Omicron,1,71649,119821,73545,17157,40047,10537,9.12
2022-01-08,Russia,358917,3540,323008,32369,631545,66.76,824,26,610,19,59.47,33187633,0.1,1.1,86.48,-4.69,Yes,Yes,Open,Restricted,4957290,3993027,218807,Sinovac,3.71,2.47,3.69,-8.68,15.26,268.73,Full,No,No,Alpha,3,31886,244040,19769,139579,19078,14984,0.94
2022-01-09,Russia,359417,3544,323451,32422,632425,66.85,994,55,157,31,88.13,125593964,0.02,1.34,19.23,-9.55,No,No,Open,Restricted,2052539,1979893,994768,Moderna,2.22,1.49,2.05,-3.34,16.57,251.15,Low,Yes,No,Beta,2,58334,284394,27814,90994,133,7377,6.49
2022-01-10,Russia,359893,3550,323906,32437,633263,66.95,309,48,318,16,61.7,105944599,0.05,1.22,50.23,-41.79,No,Yes,Closed,Banned,2709543,2623815,427661,Moderna,3.99,1.18,3.41,-11.53,12.12,190.55,High,No,No,Delta,3,48762,239923,86472,99546,31019,10566,0.67
2022-01-11,Russia,360362,3555,324340,32467,634088,67.04,709,40,750,48,63.41,114570331,0.12,1.56,16.19,5.99,Yes,No,Partial,Banned,373236,104126,270276,Pfizer,3.81,1.32,2.18,-0.5,6.51,400.8,High,No,Yes,None,4,69432,83148,176366,77087,30019,17261,0.33
2022-01-12,Russia,360901,3558,324794,32549,635036,67.13,446,26,104,15,37.86,256649926,0.02,0.77,63.62,-2.47,Yes,No,Open,Restricted,1313643,543203,890210,Sinovac,3.03,1.54,3.36,-5.14,17.84,444.17,Low,No,Yes,None,3,42766,256599,82708,109274,28920,6412,8.34
2022-01-13,Russia,361390,3564,325231,32595,635897,67.23,404,19,70,12,50.28,66509804,0.01,1.34,42.72,36.81,Yes,No,Closed,Allowed,3931345,3880952,880903,Sinovac,5.41,2.16,1.32,1.41,12.36,336.85,High,No,Yes,None,2,24160,167130,145251,141344,19217,13194,1.75
2022-01-14,Russia,361938,3566,325709,32663,636861,67.32,155,56,303,18,39.86,292877169,0.05,0.7,71.23,-13.52,No,Yes,Closed,Allowed,2361157,1471123,70243,Covishield,2.03,0.88,2.57,1.41,4.3,453.54,Low,Yes,Yes,None,2,9577,168716,174878,42976,33387,3002,9.16
2022-01-15,Russia,362452,3572,326151,32729,637765,67.41,861,87,451,45,86.66,331508677,0.07,1.61,59.11,-28.89,No,Yes,Partial,Banned,1874332,976887,806128,Sinovac,3.59,1.96,2.86,-3.45,15.38,499.9,Low,Yes,Yes,Omicron,4,10533,152617,131921,72641,16358,10748,0.83
2022-01-16,Russia,362964,3575,326578,32811,638666,67.5,818,34,402,32,42.27,263668840,0.06,1.0,12.19,-45.26,No,No,Partial,Restricted,3568585,2746530,319664,Sinovac,3.56,2.89,1.93,0.86,19.46,391.66,High,No,No,Omicron,2,23117,142276,132437,12615,17640,13602,1.66
